Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT3,NO2,24/03/2017 16:00,31,ug m-3,R
CT3,NO2,24/03/2017 17:00,51.1,ug m-3,R
CT3,NO2,24/03/2017 18:00,55.3,ug m-3,R
CT3,NO2,24/03/2017 19:00,42.1,ug m-3,R
CT3,NO2,24/03/2017 20:00,33.1,ug m-3,R
CT3,NO2,24/03/2017 21:00,37.4,ug m-3,R
CT3,NO2,24/03/2017 22:00,34.9,ug m-3,R
CT3,NO2,24/03/2017 23:00,33.4,ug m-3,R
CT3,NO2,25/03/2017 00:00,31,ug m-3,R
CT3,NO2,25/03/2017 01:00,30.5,ug m-3,R
CT3,NO2,25/03/2017 02:00,23,ug m-3,R
CT3,NO2,25/03/2017 03:00,19.3,ug m-3,R
CT3,NO2,25/03/2017 04:00,18.6,ug m-3,R
CT3,NO2,25/03/2017 05:00,18.3,ug m-3,R
CT3,NO2,25/03/2017 06:00,23.7,ug m-3,R
CT3,NO2,25/03/2017 07:00,29.9,ug m-3,R
CT3,NO2,25/03/2017 08:00,31.6,ug m-3,R
CT3,NO2,25/03/2017 09:00,29.7,ug m-3,R
CT3,NO2,25/03/2017 10:00,27.5,ug m-3,R
CT3,NO2,25/03/2017 11:00,29.1,ug m-3,R
CT3,NO2,25/03/2017 12:00,24.5,ug m-3,R
CT3,NO2,25/03/2017 13:00,23.5,ug m-3,R
CT3,NO2,25/03/2017 14:00,21.9,ug m-3,R
CT3,NO2,25/03/2017 15:00,20.9,ug m-3,R
CT3,NO2,25/03/2017 16:00,16.9,ug m-3,R
CT3,NO2,25/03/2017 17:00,20.3,ug m-3,R
CT3,NO2,25/03/2017 18:00,28.9,ug m-3,R
CT3,NO2,25/03/2017 19:00,28.4,ug m-3,R
CT3,NO2,25/03/2017 20:00,33.9,ug m-3,R
CT3,NO2,25/03/2017 21:00,30.7,ug m-3,R
CT3,NO2,25/03/2017 22:00,27.8,ug m-3,R
CT3,NO2,25/03/2017 23:00,23.3,ug m-3,R
CT3,NO2,26/03/2017 00:00,26.4,ug m-3,R
CT3,NO2,26/03/2017 01:00,23.6,ug m-3,R
CT3,NO2,26/03/2017 02:00,19.3,ug m-3,R
CT3,NO2,26/03/2017 03:00,19.4,ug m-3,R
CT3,NO2,26/03/2017 04:00,17.9,ug m-3,R
CT3,NO2,26/03/2017 05:00,19.8,ug m-3,R
CT3,NO2,26/03/2017 06:00,27.2,ug m-3,R
CT3,NO2,26/03/2017 07:00,27.5,ug m-3,R
CT3,NO2,26/03/2017 08:00,26.1,ug m-3,R
CT3,NO2,26/03/2017 09:00,22.8,ug m-3,R
CT3,NO2,26/03/2017 10:00,18.7,ug m-3,R
CT3,NO2,26/03/2017 11:00,22.8,ug m-3,R
CT3,NO2,26/03/2017 12:00,20.6,ug m-3,R
CT3,NO2,26/03/2017 13:00,19.8,ug m-3,R
CT3,NO2,26/03/2017 14:00,21.3,ug m-3,R
CT3,NO2,26/03/2017 15:00,20.4,ug m-3,R
CT3,NO2,26/03/2017 16:00,26,ug m-3,R
CT3,NO2,26/03/2017 17:00,38.6,ug m-3,R
CT3,NO2,26/03/2017 18:00,43.9,ug m-3,R
CT3,NO2,26/03/2017 19:00,41.5,ug m-3,R
CT3,NO2,26/03/2017 20:00,41.7,ug m-3,R
CT3,NO2,26/03/2017 21:00,37.2,ug m-3,R
CT3,NO2,26/03/2017 22:00,40.2,ug m-3,R
CT3,NO2,26/03/2017 23:00,43.5,ug m-3,R
CT3,NO2,27/03/2017 00:00,36.4,ug m-3,R
CT3,NO2,27/03/2017 01:00,21.8,ug m-3,R
CT3,NO2,27/03/2017 02:00,19.5,ug m-3,R
CT3,NO2,27/03/2017 03:00,22.7,ug m-3,R
CT3,NO2,27/03/2017 04:00,25.4,ug m-3,R
CT3,NO2,27/03/2017 05:00,37.2,ug m-3,R
CT3,NO2,27/03/2017 06:00,40.8,ug m-3,R
CT3,NO2,27/03/2017 07:00,47.6,ug m-3,R
CT3,NO2,27/03/2017 08:00,49.8,ug m-3,R
CT3,NO2,27/03/2017 09:00,42.6,ug m-3,R
CT3,NO2,27/03/2017 10:00,51.9,ug m-3,R
CT3,NO2,27/03/2017 11:00,51.7,ug m-3,R
CT3,NO2,27/03/2017 12:00,54.3,ug m-3,R
CT3,NO2,27/03/2017 13:00,53.3,ug m-3,R
CT3,NO2,27/03/2017 14:00,48.7,ug m-3,R
CT3,NO2,27/03/2017 15:00,55.4,ug m-3,R
CT3,NO2,27/03/2017 16:00,60.7,ug m-3,R
CT3,NO2,27/03/2017 17:00,66.6,ug m-3,R
CT3,NO2,27/03/2017 18:00,66,ug m-3,R
CT3,NO2,27/03/2017 19:00,73.8,ug m-3,R
CT3,NO2,27/03/2017 20:00,76.1,ug m-3,R
CT3,NO2,27/03/2017 21:00,72.1,ug m-3,R
CT3,NO2,27/03/2017 22:00,71,ug m-3,R
CT3,NO2,27/03/2017 23:00,68.7,ug m-3,R
CT3,NO2,28/03/2017 00:00,64.3,ug m-3,R
CT3,NO2,28/03/2017 01:00,61.1,ug m-3,R
CT3,NO2,28/03/2017 02:00,61.9,ug m-3,R
CT3,NO2,28/03/2017 03:00,64,ug m-3,R
CT3,NO2,28/03/2017 04:00,69.4,ug m-3,R
CT3,NO2,28/03/2017 05:00,73.6,ug m-3,R
CT3,NO2,28/03/2017 06:00,71.6,ug m-3,R
CT3,NO2,28/03/2017 07:00,81.7,ug m-3,R
CT3,NO2,28/03/2017 08:00,81.3,ug m-3,R
CT3,NO2,28/03/2017 09:00,73,ug m-3,R
CT3,NO2,28/03/2017 10:00,67.1,ug m-3,R
CT3,NO2,28/03/2017 11:00,55.2,ug m-3,R
CT3,NO2,28/03/2017 12:00,57.4,ug m-3,R
CT3,NO2,28/03/2017 13:00,53.5,ug m-3,R
CT3,NO2,28/03/2017 14:00,39.2,ug m-3,R
CT3,NO2,28/03/2017 15:00,35.9,ug m-3,R
CT3,NO2,28/03/2017 16:00,31.4,ug m-3,R
CT3,NO2,28/03/2017 17:00,25.7,ug m-3,R
CT3,NO2,28/03/2017 18:00,28.1,ug m-3,R
CT3,NO2,28/03/2017 19:00,28.3,ug m-3,R
CT3,NO2,28/03/2017 20:00,23.8,ug m-3,R
CT3,NO2,28/03/2017 21:00,31.1,ug m-3,R
CT3,NO2,28/03/2017 22:00,28.4,ug m-3,R
CT3,NO2,28/03/2017 23:00,23.3,ug m-3,R
CT3,NO2,29/03/2017 00:00,16.9,ug m-3,R
CT3,NO2,29/03/2017 01:00,10.9,ug m-3,R
CT3,NO2,29/03/2017 02:00,10.7,ug m-3,R
CT3,NO2,29/03/2017 03:00,12.7,ug m-3,R
CT3,NO2,29/03/2017 04:00,17.8,ug m-3,R
CT3,NO2,29/03/2017 05:00,22.1,ug m-3,R
CT3,NO2,29/03/2017 06:00,34.1,ug m-3,R
CT3,NO2,29/03/2017 07:00,41.9,ug m-3,R
CT3,NO2,29/03/2017 08:00,46.5,ug m-3,R
CT3,NO2,29/03/2017 09:00,40.3,ug m-3,R
CT3,NO2,29/03/2017 10:00,34.8,ug m-3,R
CT3,NO2,29/03/2017 11:00,39.8,ug m-3,R
CT3,NO2,29/03/2017 12:00,35.1,ug m-3,R
CT3,NO2,29/03/2017 13:00,32.3,ug m-3,R
CT3,NO2,29/03/2017 14:00,35.7,ug m-3,R
CT3,NO2,29/03/2017 15:00,41,ug m-3,R
CT3,NO2,29/03/2017 16:00,35.2,ug m-3,R
CT3,NO2,29/03/2017 17:00,31.7,ug m-3,R
CT3,NO2,29/03/2017 18:00,29.6,ug m-3,R
CT3,NO2,29/03/2017 19:00,33.9,ug m-3,R
CT3,NO2,29/03/2017 20:00,39,ug m-3,R
CT3,NO2,29/03/2017 21:00,36.9,ug m-3,R
CT3,NO2,29/03/2017 22:00,31.5,ug m-3,R
CT3,NO2,29/03/2017 23:00,26.3,ug m-3,R
CT3,NO2,30/03/2017 00:00,23.2,ug m-3,R
CT3,NO2,30/03/2017 01:00,18.5,ug m-3,R
CT3,NO2,30/03/2017 02:00,16.9,ug m-3,R
CT3,NO2,30/03/2017 03:00,23.1,ug m-3,R
CT3,NO2,30/03/2017 04:00,28.4,ug m-3,R
CT3,NO2,30/03/2017 05:00,38.3,ug m-3,R
CT3,NO2,30/03/2017 06:00,59.8,ug m-3,R
CT3,NO2,30/03/2017 07:00,60.3,ug m-3,R
CT3,NO2,30/03/2017 08:00,53.2,ug m-3,R
CT3,NO2,30/03/2017 09:00,54.7,ug m-3,R
CT3,NO2,30/03/2017 10:00,41.8,ug m-3,R
CT3,NO2,30/03/2017 11:00,33.5,ug m-3,R
CT3,NO2,30/03/2017 12:00,30.5,ug m-3,R
CT3,NO2,30/03/2017 13:00,32,ug m-3,R
CT3,NO2,30/03/2017 14:00,32.4,ug m-3,R
CT3,NO2,30/03/2017 15:00,32.6,ug m-3,R
CT3,NO2,30/03/2017 16:00,36.6,ug m-3,R
CT3,NO2,30/03/2017 17:00,41.2,ug m-3,R
CT3,NO2,30/03/2017 18:00,40.6,ug m-3,R
CT3,NO2,30/03/2017 19:00,67.4,ug m-3,R
CT3,NO2,30/03/2017 20:00,59.9,ug m-3,R
CT3,NO2,30/03/2017 21:00,59.5,ug m-3,R
CT3,NO2,30/03/2017 22:00,48.4,ug m-3,R
CT3,NO2,30/03/2017 23:00,43.4,ug m-3,R
CT3,NO2,31/03/2017 00:00,29,ug m-3,R
CT3,NO2,31/03/2017 01:00,17.8,ug m-3,R
CT3,NO2,31/03/2017 02:00,17.5,ug m-3,R
CT3,NO2,31/03/2017 03:00,22.6,ug m-3,R
CT3,NO2,31/03/2017 04:00,31.9,ug m-3,R
CT3,NO2,31/03/2017 05:00,40.2,ug m-3,R
CT3,NO2,31/03/2017 06:00,57,ug m-3,R
CT3,NO2,31/03/2017 07:00,61.8,ug m-3,R
CT3,NO2,31/03/2017 08:00,49,ug m-3,R
CT3,NO2,31/03/2017 09:00,37.8,ug m-3,R
CT3,NO2,31/03/2017 10:00,36.3,ug m-3,R
CT3,NO2,31/03/2017 11:00,30.2,ug m-3,R
CT3,NO2,31/03/2017 12:00,32.7,ug m-3,R
CT3,NO2,31/03/2017 13:00,25.7,ug m-3,R
CT3,NO2,31/03/2017 14:00,21.2,ug m-3,R
CT3,NO2,31/03/2017 15:00,25,ug m-3,R
CT3,NO2,31/03/2017 16:00,24.9,ug m-3,R
CT3,NO2,31/03/2017 17:00,23.7,ug m-3,R
CT3,NO2,31/03/2017 18:00,31.1,ug m-3,R
CT3,NO2,31/03/2017 19:00,47.1,ug m-3,R
CT3,NO2,31/03/2017 20:00,57.7,ug m-3,R
CT3,NO2,31/03/2017 21:00,37.9,ug m-3,R
CT3,NO2,31/03/2017 22:00,49.9,ug m-3,R
CT3,NO2,31/03/2017 23:00,27,ug m-3,R
CT3,NO2,1/4/2017 0:00,20.5,ug m-3,R
CT3,NO2,1/4/2017 1:00,15.2,ug m-3,R
CT3,NO2,1/4/2017 2:00,11.6,ug m-3,R
CT3,NO2,1/4/2017 3:00,8.7,ug m-3,R
CT3,NO2,1/4/2017 4:00,8.5,ug m-3,R
CT3,NO2,1/4/2017 5:00,12.9,ug m-3,R
CT3,NO2,1/4/2017 6:00,18.7,ug m-3,R
CT3,NO2,1/4/2017 7:00,25.8,ug m-3,R
CT3,NO2,1/4/2017 8:00,22.2,ug m-3,R
CT3,NO2,1/4/2017 9:00,23.6,ug m-3,R
CT3,NO2,1/4/2017 10:00,22.3,ug m-3,R
CT3,NO2,1/4/2017 11:00,24.5,ug m-3,R
CT3,NO2,1/4/2017 12:00,24.8,ug m-3,R
CT3,NO2,1/4/2017 13:00,25.2,ug m-3,R
CT3,NO2,1/4/2017 14:00,23.2,ug m-3,R
CT3,NO2,1/4/2017 15:00,23.6,ug m-3,R
CT3,NO2,1/4/2017 16:00,22.1,ug m-3,R
CT3,NO2,1/4/2017 17:00,26.5,ug m-3,R
CT3,NO2,1/4/2017 18:00,29.5,ug m-3,R
CT3,NO2,1/4/2017 19:00,34,ug m-3,R
CT3,NO2,1/4/2017 20:00,51.5,ug m-3,R
CT3,NO2,1/4/2017 21:00,60.2,ug m-3,R
CT3,NO2,1/4/2017 22:00,73.8,ug m-3,R
CT3,NO2,1/4/2017 23:00,76.1,ug m-3,R
CT3,NO2,2/4/2017 0:00,87.8,ug m-3,R
CT3,NO2,2/4/2017 1:00,55.4,ug m-3,R
CT3,NO2,2/4/2017 2:00,34.6,ug m-3,R
CT3,NO2,2/4/2017 3:00,39.7,ug m-3,R
CT3,NO2,2/4/2017 4:00,25.8,ug m-3,R
CT3,NO2,2/4/2017 5:00,28.1,ug m-3,R
CT3,NO2,2/4/2017 6:00,32.2,ug m-3,R
CT3,NO2,2/4/2017 7:00,24.8,ug m-3,R
CT3,NO2,2/4/2017 8:00,24.7,ug m-3,R
CT3,NO2,2/4/2017 9:00,22.4,ug m-3,R
CT3,NO2,2/4/2017 10:00,25.6,ug m-3,R
CT3,NO2,2/4/2017 11:00,22.9,ug m-3,R
CT3,NO2,2/4/2017 12:00,25.8,ug m-3,R
CT3,NO2,2/4/2017 13:00,32.7,ug m-3,R
CT3,NO2,2/4/2017 14:00,32,ug m-3,R
CT3,NO2,2/4/2017 15:00,37.9,ug m-3,R
CT3,NO2,2/4/2017 16:00,35.2,ug m-3,R
CT3,NO2,2/4/2017 17:00,42.1,ug m-3,R
CT3,NO2,2/4/2017 18:00,39.8,ug m-3,R
CT3,NO2,2/4/2017 19:00,43.4,ug m-3,R
CT3,NO2,2/4/2017 20:00,43.3,ug m-3,R
CT3,NO2,2/4/2017 21:00,46.9,ug m-3,R
CT3,NO2,2/4/2017 22:00,52.7,ug m-3,R
CT3,NO2,2/4/2017 23:00,62.2,ug m-3,R
CT3,NO2,3/4/2017 0:00,77.4,ug m-3,R
CT3,NO2,3/4/2017 1:00,48.7,ug m-3,R
CT3,NO2,3/4/2017 2:00,37,ug m-3,R
CT3,NO2,3/4/2017 3:00,42.3,ug m-3,R
CT3,NO2,3/4/2017 4:00,53.2,ug m-3,R
CT3,NO2,3/4/2017 5:00,64.2,ug m-3,R
CT3,NO2,3/4/2017 6:00,68.5,ug m-3,R
CT3,NO2,3/4/2017 7:00,70.5,ug m-3,R
CT3,NO2,3/4/2017 8:00,70.6,ug m-3,R
CT3,NO2,3/4/2017 9:00,52.8,ug m-3,R
CT3,NO2,3/4/2017 10:00,38.2,ug m-3,R
CT3,NO2,3/4/2017 11:00,39.8,ug m-3,R
CT3,NO2,3/4/2017 12:00,35.8,ug m-3,R
CT3,NO2,3/4/2017 13:00,33,ug m-3,R
CT3,NO2,3/4/2017 14:00,29.3,ug m-3,R
CT3,NO2,3/4/2017 15:00,27.5,ug m-3,R
CT3,NO2,3/4/2017 16:00,26.8,ug m-3,R
CT3,NO2,3/4/2017 17:00,24.7,ug m-3,R
CT3,NO2,3/4/2017 18:00,24.3,ug m-3,R
CT3,NO2,3/4/2017 19:00,29.4,ug m-3,R
CT3,NO2,3/4/2017 20:00,28.8,ug m-3,R
CT3,NO2,3/4/2017 21:00,27.4,ug m-3,R
CT3,NO2,3/4/2017 22:00,25.8,ug m-3,R
CT3,NO2,3/4/2017 23:00,18.1,ug m-3,R
CT3,NO2,4/4/2017 0:00,12.9,ug m-3,R
CT3,NO2,4/4/2017 1:00,11.9,ug m-3,R
CT3,NO2,4/4/2017 2:00,12.2,ug m-3,R
CT3,NO2,4/4/2017 3:00,15.2,ug m-3,R
CT3,NO2,4/4/2017 4:00,24.9,ug m-3,R
CT3,NO2,4/4/2017 5:00,40.4,ug m-3,R
CT3,NO2,4/4/2017 6:00,58.7,ug m-3,R
CT3,NO2,4/4/2017 7:00,70.8,ug m-3,R
CT3,NO2,4/4/2017 8:00,62.9,ug m-3,R
CT3,NO2,4/4/2017 9:00,54.4,ug m-3,R
CT3,NO2,4/4/2017 10:00,,ug m-3,R
CT3,NO2,4/4/2017 11:00,,ug m-3,R
CT3,NO2,4/4/2017 12:00,48.1,ug m-3,R
CT3,NO2,4/4/2017 13:00,48.6,ug m-3,R
CT3,NO2,4/4/2017 14:00,40.8,ug m-3,R
CT3,NO2,4/4/2017 15:00,44.8,ug m-3,R
CT3,NO2,4/4/2017 16:00,45.9,ug m-3,R
CT3,NO2,4/4/2017 17:00,37.2,ug m-3,R
CT3,NO2,4/4/2017 18:00,41.9,ug m-3,R
CT3,NO2,4/4/2017 19:00,28.4,ug m-3,R
CT3,NO2,4/4/2017 20:00,28.5,ug m-3,R
CT3,NO2,4/4/2017 21:00,31.9,ug m-3,R
CT3,NO2,4/4/2017 22:00,30.3,ug m-3,R
CT3,NO2,4/4/2017 23:00,35.1,ug m-3,R
CT3,NO2,5/4/2017 0:00,36.1,ug m-3,R
CT3,NO2,5/4/2017 1:00,28.4,ug m-3,R
CT3,NO2,5/4/2017 2:00,29.5,ug m-3,R
CT3,NO2,5/4/2017 3:00,33.8,ug m-3,R
CT3,NO2,5/4/2017 4:00,31.4,ug m-3,R
CT3,NO2,5/4/2017 5:00,43.8,ug m-3,R
CT3,NO2,5/4/2017 6:00,58.6,ug m-3,R
CT3,NO2,5/4/2017 7:00,61.6,ug m-3,R
CT3,NO2,5/4/2017 8:00,43.5,ug m-3,R
CT3,NO2,5/4/2017 9:00,33.2,ug m-3,R
CT3,NO2,5/4/2017 10:00,30.9,ug m-3,R
CT3,NO2,5/4/2017 11:00,46.3,ug m-3,R
CT3,NO2,5/4/2017 12:00,31.2,ug m-3,R
CT3,NO2,5/4/2017 13:00,37.5,ug m-3,R
CT3,NO2,5/4/2017 14:00,45,ug m-3,R
CT3,NO2,5/4/2017 15:00,41.6,ug m-3,R
CT3,NO2,5/4/2017 16:00,41.4,ug m-3,R
CT3,NO2,5/4/2017 17:00,47.2,ug m-3,R
CT3,NO2,5/4/2017 18:00,43.9,ug m-3,R
CT3,NO2,5/4/2017 19:00,52,ug m-3,R
CT3,NO2,5/4/2017 20:00,51.4,ug m-3,R
CT3,NO2,5/4/2017 21:00,44.5,ug m-3,R
CT3,NO2,5/4/2017 22:00,47.8,ug m-3,R
CT3,NO2,5/4/2017 23:00,42.8,ug m-3,R
CT3,NO2,6/4/2017 0:00,33.4,ug m-3,R
CT3,NO2,6/4/2017 1:00,23.7,ug m-3,R
CT3,NO2,6/4/2017 2:00,25.4,ug m-3,R
CT3,NO2,6/4/2017 3:00,26.9,ug m-3,R
CT3,NO2,6/4/2017 4:00,47.3,ug m-3,R
CT3,NO2,6/4/2017 5:00,50,ug m-3,R
CT3,NO2,6/4/2017 6:00,62.1,ug m-3,R
CT3,NO2,6/4/2017 7:00,70.7,ug m-3,R
CT3,NO2,6/4/2017 8:00,79.8,ug m-3,R
CT3,NO2,6/4/2017 9:00,78.2,ug m-3,R
CT3,NO2,6/4/2017 10:00,79.8,ug m-3,R
CT3,NO2,6/4/2017 11:00,60.5,ug m-3,R
CT3,NO2,6/4/2017 12:00,66.9,ug m-3,R
CT3,NO2,6/4/2017 13:00,77.5,ug m-3,R
CT3,NO2,6/4/2017 14:00,71.4,ug m-3,R
CT3,NO2,6/4/2017 15:00,63.8,ug m-3,R
CT3,NO2,6/4/2017 16:00,57.3,ug m-3,R
CT3,NO2,6/4/2017 17:00,70.2,ug m-3,R
CT3,NO2,6/4/2017 18:00,71.1,ug m-3,R
CT3,NO2,6/4/2017 19:00,57.3,ug m-3,R
CT3,NO2,6/4/2017 20:00,65.5,ug m-3,R
CT3,NO2,6/4/2017 21:00,54.6,ug m-3,R
CT3,NO2,6/4/2017 22:00,45.2,ug m-3,R
